data,competitor,name,group,weight,price,price_old,discount,insert,otzyvy,lock,article
2024-03-17,smolov,мед цветочный натуральный разнотравье,,460.0,202,213,0.95,традиционный; разнотравный; подарочный,263.0,сладкий; медовый; бархатный,122832128
2024-03-17,Башкирская Медовня,мёд натуральный гречишный 4200 грамм,,4200.0,1494,1573,0.95,гречишный; натуральный башкирский мед,151.0,пряности,87942468
2024-03-17,Пасека семьи Аветовых,"подарок на новый год, алтайский крем-мед с кокосом",,1000.0,518,546,0.95,Натуральный мед; крем - мед; суфле,89.0,мёд; кокос,45406723
2024-03-17,Башкирский пчеловод,мёд башкирский пчеловод  / цветочный/ липовый/ гречишный,,650.0,305,322,0.95,гречишный мёд; липовый мёд; цветочный мёд,679.0,вкусный и сладкий,59270317
2024-03-17,Башкирские Пасеки,"цветочный мёд ""сотка""",,,420,443,0.95,,,,217402394
2024-03-17,Башкирские Пасеки,"цветочный мёд ""пасеки-150""",,,296,312,0.95,,,,217402401
2024-03-17,Пчелиная Ферма,липовый мёд сбор 2023 500 г.,,500.0,463,488,0.95,традиционный,319.0,Древесный; с горчинкой; камфора,99245294
2024-03-17,Пшадский мёд,мед натуральный липовый без сахара,,700.0,576,607,0.95,традиционный; без сахара; настоящий,110.0,цветочный; липа; травяной,193667344
2024-03-17,oksky,мед натуральный липовый,,350.0,497,524,0.95,традиционный,127.0,липа; мята,182283635
2024-03-17,Bashpodarki,подарочный набор меда,,225.0,366,386,0.95,,547.0,ассорти; насыщенный; вкусный,147126429
2024-03-17,Пшадский мёд,мед плющ горный натуральный без сахара,,880.0,1047,1103,0.95,традиционный; натуральный; редкий,110.0,плющ; мята; цветочный,193670792
2024-03-17,Мёд семьи Мамдеевых,"мёд желтая акация, подарочный набор, пп, зож",,1200.0,730,769,0.95,натуральный; Набор с медом; Башкирский Мед,1616.0,ягодный; медовый; Сладкий без сахара,165755127
2024-03-17,Мёд семьи Мамдеевых,"мёд с мумие, подарочный набор, пп, зож",,1800.0,1122,1182,0.95,натуральный; Набор с медом; Башкирский Мед,7566.0,ягодный; медовый; Сладкий без сахара,183594459
2024-03-17,Мёд семьи Мамдеевых,"кориандровый мёд, подарочный набор, пп, зож",,600.0,435,458,0.95,натуральный; Набор с медом; Башкирский Мед,484.0,ягодный; медовый; Сладкий без сахара,165755146
2024-03-17,smolov,мед липовый натуральный башкирский 300 г. подарочный,,460.0,280,295,0.95,традиционный; горный; подарочный,59.0,сладкий; медовый; бархатный,122846810
2024-03-17,Ёлки Пчёлки,мед  гречишный натуральный,,1200.0,522,550,0.95,традиционный; подарочный; мед гречневый,384.0,терпкий; с тонкой горчинкой; Насыщенный вкус и аромат,146047920
2024-03-17,Башкирская Медовня,мёд натуральный цветочный 500 грамм ,,500.0,278,293,0.95,цветочный,55.0,цветочный,87615441
2024-03-17,Башкирская Медовня,"медовый набор ""космос"" 240 грамм х 2 шт",,480.0,508,535,0.95,цветочный и липовый,334.0,цветочный,89098175
